[2025-03-05 09:07:03.997] [INFO] Initializing DOOM.rb
[2025-03-05 09:07:03.997] [INFO] Game initialized successfully
[2025-03-05 09:07:03.998] [INFO] Starting game loop
[2025-03-05 09:07:04.332] [DEBUG] Player position: Vector[2.0, 2.0], direction: Vector[1.0, 0.0]
[2025-03-05 09:09:12.189] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.206] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.224] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.240] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.257] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.274] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.290] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.307] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.324] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.340] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.358] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.375] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.391] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.409] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.426] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.443] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.459] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.476] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.494] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.510] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.528] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.544] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.560] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.578] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.594] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.610] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.628] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.645] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.661] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.678] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.695] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.711] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.728] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.745] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.762] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.778] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.796] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.812] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.829] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.847] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.863] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.880] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.897] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.913] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.930] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.946] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.964] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.981] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:12.998] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.014] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.030] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.046] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.063] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.081] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.098] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.114] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.180] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.193] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.210] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.227] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.244] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.264] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.279] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.295] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.311] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.329] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.345] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.361] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.379] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.396] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.412] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.430] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.447] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.464] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.480] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.497] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.514] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.530] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.547] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.564] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.580] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.596] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.614] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.631] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.647] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.664] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.681] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.697] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.714] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.730] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.747] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.764] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.782] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.798] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.815] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.832] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.849] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.865] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.883] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.900] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.917] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.934] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.951] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.968] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:13.985] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:14.001] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
[2025-03-05 09:09:14.018] [DEBUG] Player position: Vector[8.199144098918511, 1.8822302552609973], direction: Vector[0.2423587287806152, 0.9701867070743839]
